
 PRINT EPEL NODAL SOLUTION PER NODE

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Academic Research                           
 00210476  VERSION=LINUX x64     13:49:14  JUL 05, 2019 CP=      1.189

                                                                               


 
  ***** POST1 NODAL ELASTIC STRAIN LISTING *****                               
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
  THE FOLLOWING X,Y,Z VALUES ARE IN GLOBAL COORDINATES                         
 
    NODE       EPELX          EPELY          EPELZ          EPELXY         EPELYZ         EPELXZ  
     252    0.0000020101  -0.0000000703  -0.0000016696   0.0000120179  -0.0000268674  -0.0000062702
     253    0.0000024592  -0.0000000169  -0.0000027119   0.0000119709  -0.0000260642  -0.0000042674
     254    0.0000035368  -0.0000001879  -0.0000042905   0.0000105371  -0.0000244222  -0.0000009073
     255    0.0000048594  -0.0000005834  -0.0000065039   0.0000079095  -0.0000216989   0.0000039181
     256    0.0000055346  -0.0000009250  -0.0000092178   0.0000046929  -0.0000181599   0.0000105840
     257    0.0000053033  -0.0000011594  -0.0000123418   0.0000020505  -0.0000135245   0.0000195523
     258    0.0000048844  -0.0000008164  -0.0000158117   0.0000005599  -0.0000061561   0.0000328801
     259    0.0000055371  -0.0000148575  -0.0000191359  -0.0000311835   0.0000205455   0.0000519204
     260    0.0000219803  -0.0000318340  -0.0000337444  -0.0000938983   0.0000721662   0.0000820174
     261    0.0000196634   0.0000659675  -0.0000260115  -0.0000692017   0.0000047730   0.0000158860
     262   -0.0000023950   0.0000368204  -0.0000175370  -0.0000113724  -0.0000138079   0.0000191042
     263   -0.0000105663   0.0000003128  -0.0000186903   0.0000027903  -0.0000156184   0.0000190497
     264   -0.0000149494  -0.0000006418  -0.0000179497   0.0000127562  -0.0000201450   0.0000185569
     265   -0.0000168902  -0.0000012015  -0.0000163805   0.0000185654  -0.0000215849   0.0000176384
     266   -0.0000166469  -0.0000010187  -0.0000142530   0.0000214432  -0.0000214184   0.0000165058
     267   -0.0000142770  -0.0000011018  -0.0000116496   0.0000208342  -0.0000206171   0.0000147218
     268   -0.0000101942  -0.0000012627  -0.0000085454   0.0000163288  -0.0000188328   0.0000124729
     269   -0.0000052405  -0.0000010204  -0.0000047290   0.0000091216  -0.0000163676   0.0000106478
     270    0.0000002959  -0.0000003413   0.0000001649   0.0000009075  -0.0000128106   0.0000095239
     271    0.0000074944   0.0000012732   0.0000068253  -0.0000087637  -0.0000065291   0.0000091898
     272    0.0000207811  -0.0000288033   0.0000196937  -0.0000393177   0.0000032001   0.0000099119
     273    0.0000484848  -0.0000783367   0.0000283501  -0.0001185901   0.0000352107  -0.0000084450
