
 PRINT EPEL NODAL SOLUTION PER NODE

 *** ANSYS - ENGINEERING ANALYSIS SYSTEM  RELEASE Release 17.2     17.2     ***
 ANSYS Academic Research                           
 00210476  VERSION=LINUX x64     13:49:14  JUL 05, 2019 CP=      1.180

                                                                               


 
  ***** POST1 NODAL ELASTIC STRAIN LISTING *****                               
 
  LOAD STEP=     1  SUBSTEP=     1                                             
   TIME=    1.0000      LOAD CASE=   0                                         
 
    NODE       EPEL1          EPEL2          EPEL3          EPELINT        EPELEQV 
     685    0.0000057489   0.0000001331  -0.0000007936   0.0000065425   0.0000047543
     686    0.0000048987  -0.0000002332  -0.0000007321   0.0000056308   0.0000042065
     687    0.0000041595  -0.0000005114  -0.0000007614   0.0000049209   0.0000037357
     688    0.0000101942   0.0000009398  -0.0000035430   0.0000137372   0.0000111794
     689    0.0000298051   0.0000059818  -0.0000230556   0.0000528607   0.0000359748
     690    0.0000326573   0.0000032474  -0.0000120266   0.0000446839   0.0000314726
     691    0.0000130596   0.0000043170  -0.0000025691   0.0000156287   0.0000134598
     692    0.0000094679   0.0000005879  -0.0000044353   0.0000139032   0.0000099826
     693    0.0000124395   0.0000000745  -0.0000072571   0.0000196966   0.0000135160
     694    0.0000136559  -0.0000001713  -0.0000087914   0.0000224473   0.0000152612
     695    0.0000133288  -0.0000003396  -0.0000094036   0.0000227324   0.0000155149
     696    0.0000112472  -0.0000004813  -0.0000094468   0.0000206940   0.0000143933
     697    0.0000077647  -0.0000005892  -0.0000092307   0.0000169954   0.0000124441
     698    0.0000038378  -0.0000007334  -0.0000094459   0.0000132836   0.0000111630
     699    0.0000009202  -0.0000009769  -0.0000118151   0.0000127353   0.0000122491
     700    0.0000011708  -0.0000013062  -0.0000184601   0.0000196309   0.0000172249
     701    0.0000008119  -0.0000034306  -0.0000353266   0.0000361385   0.0000322594
     702    0.0000234249   0.0000112400  -0.0000883792   0.0001118040   0.0000845528
     703    0.0000790460  -0.0000002211  -0.0000375111   0.0001165571   0.0000793764
     704    0.0000411904   0.0000034985  -0.0000198103   0.0000610007   0.0000424945
     705    0.0000183226   0.0000030349  -0.0000135550   0.0000318776   0.0000214552
     706    0.0000212676  -0.0000030931  -0.0000119394   0.0000332070   0.0000230628
     707    0.0000217185  -0.0000050161  -0.0000124088   0.0000341272   0.0000240189
     708    0.0000197719  -0.0000043711  -0.0000139536   0.0000337255   0.0000232389
     709    0.0000147886  -0.0000027606  -0.0000152195   0.0000300081   0.0000201793
     710    0.0000082097  -0.0000017503  -0.0000158441   0.0000240538   0.0000161864
     711    0.0000059216  -0.0000062962  -0.0000166216   0.0000225431   0.0000151358
     712    0.0000082684  -0.0000126303  -0.0000225310   0.0000307994   0.0000211329
     713    0.0000125095  -0.0000122992  -0.0000396217   0.0000521312   0.0000348899
     714    0.0000242313  -0.0000131895  -0.0000866054   0.0001108367   0.0000786543
     715    0.0000667938  -0.0000021987  -0.0001694639   0.0002362577   0.0001620676
     716    0.0000470862  -0.0000116809  -0.0000509891   0.0000980754   0.0000658688
     717    0.0000269492  -0.0000008287  -0.0000533030   0.0000802521   0.0000550507
     718    0.0000115897   0.0000018316  -0.0000534313   0.0000650210   0.0000468284
     719    0.0000112737   0.0000019554  -0.0000534551   0.0000647288   0.0000468207
     720    0.0000110909   0.0000008906  -0.0000491146   0.0000602055   0.0000431378
     721    0.0000129615   0.0000007538  -0.0000445230   0.0000574846   0.0000404773
     722    0.0000161876   0.0000008542  -0.0000384318   0.0000546194   0.0000376010
     723    0.0000203103   0.0000008795  -0.0000312738   0.0000515840   0.0000347706
     724    0.0000290470   0.0000002301  -0.0000241383   0.0000531853   0.0000354937
     725    0.0000450363   0.0000000723  -0.0000196087   0.0000646450   0.0000441969
     726    0.0000705727  -0.0000002134  -0.0000187646   0.0000893372   0.0000629161
     727    0.0001388285   0.0000059863  -0.0000369975   0.0001758260   0.0001313424
     728    0.0002446018  -0.0000312627  -0.0000641216   0.0003087234   0.0002261631
     729    0.0000141216   0.0000031735  -0.0000285750   0.0000426966   0.0000310992
     730    0.0000073117   0.0000037753  -0.0000273456   0.0000346573   0.0000264342
     731    0.0000050934   0.0000015226  -0.0000285699   0.0000336633   0.0000256316
     732    0.0000041228   0.0000021556  -0.0000285939   0.0000327166   0.0000252268
     733    0.0000043744   0.0000013690  -0.0000266418   0.0000310161   0.0000231767
     734    0.0000053231   0.0000008874  -0.0000235563   0.0000288794   0.0000209543
     735    0.0000071027   0.0000004831  -0.0000193896   0.0000264924   0.0000186333
     736    0.0000083169   0.0000000311  -0.0000139750   0.0000222919   0.0000153654
     737    0.0000111041  -0.0000006136  -0.0000084100   0.0000195141   0.0000134007
     738    0.0000187858  -0.0000012996  -0.0000049907   0.0000237765   0.0000175247
     739    0.0000316334  -0.0000021595  -0.0000034888   0.0000351221   0.0000270376
     740    0.0000672226   0.0000064336  -0.0000036405   0.0000708631   0.0000647989
     741    0.0001369475   0.0000024093  -0.0000329671   0.0001699146   0.0001260219
     742    0.0000058254  -0.0000014354  -0.0000198564   0.0000256818   0.0000180381
     743    0.0000061763  -0.0000072872  -0.0000088492   0.0000150255   0.0000125098
     744    0.0000042732  -0.0000002299  -0.0000087799   0.0000130532   0.0000088485
     745    0.0000030564   0.0000000229  -0.0000082279   0.0000112843   0.0000078210
     746    0.0000021383   0.0000010505  -0.0000080819   0.0000102202   0.0000076570
     747    0.0000019358   0.0000010995  -0.0000069736   0.0000089094   0.0000066970
     748    0.0000023209   0.0000009963  -0.0000057340   0.0000080550   0.0000058059
     749    0.0000030033   0.0000006119  -0.0000045928   0.0000075961   0.0000052046
     750    0.0000029205   0.0000002739  -0.0000034547   0.0000063752   0.0000043162
     751    0.0000033389  -0.0000002028  -0.0000026778   0.0000060167   0.0000040610
     752    0.0000041897  -0.0000008498  -0.0000019398   0.0000061294   0.0000043978
     753    0.0000331067   0.0000016943  -0.0000015222   0.0000346290   0.0000285896
     754    0.0000597991   0.0000265200  -0.0000216151   0.0000814142   0.0000557481
     755    0.0000050349  -0.0000073734  -0.0000255722   0.0000306070   0.0000205381
     756    0.0000044712  -0.0000086276  -0.0000124219   0.0000168931   0.0000142381
     757    0.0000032482  -0.0000004408  -0.0000082749   0.0000115231   0.0000078522
     758    0.0000023714  -0.0000000644  -0.0000077710   0.0000101423   0.0000070942
     759    0.0000017693   0.0000005354  -0.0000069679   0.0000087372   0.0000063469
     760    0.0000014734   0.0000008345  -0.0000059081   0.0000073815   0.0000055230
     761    0.0000012472   0.0000009730  -0.0000043744   0.0000056216   0.0000042618
     762    0.0000012002   0.0000009705  -0.0000025482   0.0000037484   0.0000028319
     763    0.0000023531   0.0000005330  -0.0000018820   0.0000042352   0.0000028621
     764    0.0000039007  -0.0000001578  -0.0000015485   0.0000054492   0.0000037981
     765    0.0000053271  -0.0000008484  -0.0000012818   0.0000066089   0.0000049423
     766    0.0000314627   0.0000060191  -0.0000014357   0.0000328984   0.0000267661
     767    0.0000574291   0.0000278953  -0.0000168052   0.0000742343   0.0000499564
     768    0.0000048195  -0.0000086097  -0.0000301901   0.0000350096   0.0000235585
     769    0.0000033567  -0.0000074374  -0.0000153271   0.0000186839   0.0000152730
     770    0.0000025614  -0.0000003399  -0.0000070285   0.0000095899   0.0000065767
     771    0.0000020007  -0.0000000586  -0.0000062559   0.0000082566   0.0000057731
     772    0.0000015687   0.0000002992  -0.0000052508   0.0000068195   0.0000048915
     773    0.0000014898   0.0000003692  -0.0000042238   0.0000057136   0.0000040946
     774    0.0000015412   0.0000002715  -0.0000027243   0.0000042655   0.0000029656
     775    0.0000013758  -0.0000000902  -0.0000004873   0.0000018631   0.0000014355
     776    0.0000023601   0.0000006248  -0.0000007067   0.0000030668   0.0000020768
     777    0.0000044857  -0.0000001162  -0.0000008699   0.0000053555   0.0000038713
     778    0.0000058826  -0.0000006514  -0.0000009112   0.0000067938   0.0000051382
     779    0.0000326980   0.0000073763  -0.0000020454   0.0000347434   0.0000277724
     780    0.0000623618   0.0000247952  -0.0000156893   0.0000780511   0.0000522354
     781    0.0000044811  -0.0000086586  -0.0000319735   0.0000364546   0.0000246577
     782    0.0000023821  -0.0000056491  -0.0000166093   0.0000189914   0.0000153577
     783    0.0000021431  -0.0000002142  -0.0000053736   0.0000075168   0.0000051740
     784    0.0000018103   0.0000000540  -0.0000045163   0.0000063266   0.0000044258
     785    0.0000015172   0.0000003382  -0.0000032267   0.0000047440   0.0000034366
     786    0.0000014636   0.0000005878  -0.0000022627   0.0000037263   0.0000027572
     787    0.0000017377   0.0000008097  -0.0000014414   0.0000031790   0.0000024156
     788    0.0000025243   0.0000010981  -0.0000009719   0.0000034961   0.0000025099
     789    0.0000039538   0.0000006496  -0.0000008980   0.0000048518   0.0000033155
     790    0.0000049837  -0.0000000587  -0.0000007156   0.0000056993   0.0000041659
     791    0.0000057887  -0.0000004744  -0.0000007889   0.0000065776   0.0000049529
     792    0.0000336545   0.0000054055  -0.0000028873   0.0000365418   0.0000288733
     793    0.0000657678   0.0000169179  -0.0000149906   0.0000807584   0.0000546629
     794    0.0000029314  -0.0000076150  -0.0000292432   0.0000321745   0.0000218987
     795    0.0000015303  -0.0000035767  -0.0000158072   0.0000173375   0.0000138900
     796    0.0000020520   0.0000000735  -0.0000036321   0.0000056842   0.0000039201
     797    0.0000021902   0.0000004044  -0.0000030713   0.0000052615   0.0000036832
     798    0.0000022895   0.0000007332  -0.0000018449   0.0000041343   0.0000029670
     799    0.0000027720   0.0000010194  -0.0000009674   0.0000037394   0.0000028648
     800    0.0000041969   0.0000011112  -0.0000011174   0.0000053143   0.0000038966
     801    0.0000053268   0.0000009537  -0.0000012574   0.0000065842   0.0000045318
     802    0.0000054834   0.0000004667  -0.0000009705   0.0000064539   0.0000045417
     803    0.0000053993  -0.0000001696  -0.0000007199   0.0000061192   0.0000045199
     804    0.0000055211  -0.0000005405  -0.0000008508   0.0000063719   0.0000047940
     805    0.0000309602   0.0000030211  -0.0000032744   0.0000342345   0.0000268501
     806    0.0000609583   0.0000099674  -0.0000134746   0.0000744329   0.0000510509
     807    0.0000011325  -0.0000056689  -0.0000233233   0.0000244559   0.0000168745
     808    0.0000008393  -0.0000011883  -0.0000135898   0.0000144291   0.0000116768
     809    0.0000024504   0.0000004018  -0.0000024261   0.0000048765   0.0000033135
     810    0.0000033770   0.0000005573  -0.0000022659   0.0000056429   0.0000038138
     811    0.0000043661   0.0000007134  -0.0000016896   0.0000060557   0.0000041365
     812    0.0000055662   0.0000007043  -0.0000012070   0.0000067732   0.0000046956
     813    0.0000065980   0.0000006468  -0.0000011744   0.0000077724   0.0000054238
     814    0.0000064976   0.0000005562  -0.0000010251   0.0000075227   0.0000052925
     815    0.0000058956   0.0000001655  -0.0000008273   0.0000067229   0.0000048511
     816    0.0000054150  -0.0000003729  -0.0000007389   0.0000061539   0.0000046097
     817    0.0000049096  -0.0000004673  -0.0000010551   0.0000059648   0.0000043950
     818    0.0000251240   0.0000013013  -0.0000030980   0.0000282220   0.0000222365
     819    0.0000508246   0.0000054245  -0.0000124994   0.0000633240   0.0000437705
     820    0.0000022481  -0.0000055712  -0.0000143641   0.0000166122   0.0000118798
     821    0.0000016060   0.0000005576  -0.0000103775   0.0000119835   0.0000094783
     822    0.0000032243   0.0000005437  -0.0000020296   0.0000052539   0.0000035334
     823    0.0000046101   0.0000004781  -0.0000021753   0.0000067854   0.0000045771
     824    0.0000056366   0.0000004483  -0.0000018051   0.0000074417   0.0000050974
     825    0.0000063618   0.0000002636  -0.0000013266   0.0000076884   0.0000054166
     826    0.0000063885   0.0000001531  -0.0000009867   0.0000073753   0.0000053034
     827    0.0000058149   0.0000001194  -0.0000008827   0.0000066976   0.0000048319
     828    0.0000051610  -0.0000001467  -0.0000008575   0.0000060185   0.0000044092
     829    0.0000044679  -0.0000002594  -0.0000010290   0.0000054969   0.0000040034
     830    0.0000038469  -0.0000002781  -0.0000013373   0.0000051842   0.0000036759
     831    0.0000160481  -0.0000001650  -0.0000042972   0.0000203453   0.0000160112
     832    0.0000394917   0.0000031698  -0.0000212673   0.0000607590   0.0000415849
     833    0.0000164297   0.0000016541  -0.0000191708   0.0000356004   0.0000247394
     834    0.0000105161  -0.0000003787  -0.0000086446   0.0000191607   0.0000146766
     835    0.0000109645   0.0000005222  -0.0000065807   0.0000175452   0.0000122603
     836    0.0000137288   0.0000000399  -0.0000076148   0.0000213435   0.0000146590
     837    0.0000147589  -0.0000002457  -0.0000079024   0.0000226613   0.0000154977
     838    0.0000141502  -0.0000005436  -0.0000078037   0.0000219539   0.0000150884
     839    0.0000114021  -0.0000007315  -0.0000075003   0.0000189024   0.0000132403
     840    0.0000075429  -0.0000008997  -0.0000077187   0.0000152616   0.0000112209
     841    0.0000036811  -0.0000011168  -0.0000092239   0.0000129050   0.0000108966
     842    0.0000008757  -0.0000009942  -0.0000137592   0.0000146349   0.0000135718
     843    0.0000003903  -0.0000010961  -0.0000223909   0.0000227812   0.0000201746
     844    0.0000038321  -0.0000030270  -0.0000409333   0.0000447654   0.0000377474
     845    0.0000340778   0.0000095686  -0.0000956848   0.0001297625   0.0000945447
     846    0.0000496460   0.0000085242  -0.0000490415   0.0000986875   0.0000661000
     847    0.0000284601   0.0000058767  -0.0000266019   0.0000550620   0.0000382632
     848    0.0000201330   0.0000045523  -0.0000171194   0.0000372524   0.0000250824
     849    0.0000232263   0.0000003347  -0.0000145009   0.0000377272   0.0000254388
     850    0.0000234897  -0.0000013643  -0.0000132201   0.0000367098   0.0000250384
     851    0.0000207309  -0.0000017544  -0.0000123898   0.0000331207   0.0000226256
     852    0.0000145353  -0.0000012111  -0.0000119913   0.0000265266   0.0000178660
     853    0.0000071849  -0.0000015071  -0.0000121863   0.0000193712   0.0000129843
     854    0.0000048935  -0.0000069197  -0.0000146926   0.0000195861   0.0000132326
     855    0.0000063350  -0.0000104008  -0.0000260788   0.0000324138   0.0000217632
     856    0.0000092674  -0.0000106966  -0.0000463325   0.0000556000   0.0000376862
     857    0.0000212889  -0.0000113187  -0.0000941207   0.0001154096   0.0000826465
     858    0.0000699217  -0.0000021880  -0.0001783543   0.0002482760   0.0001703497
     859    0.0000529117  -0.0000102943  -0.0000437925   0.0000967042   0.0000654503
     860    0.0000287776   0.0000009325  -0.0000492646   0.0000780423   0.0000538806
     861    0.0000103165   0.0000024882  -0.0000532481   0.0000635646   0.0000462492
     862    0.0000112108   0.0000022291  -0.0000558853   0.0000670961   0.0000486962
     863    0.0000111545   0.0000010495  -0.0000523524   0.0000635069   0.0000456055
     864    0.0000128524   0.0000008622  -0.0000480513   0.0000609038   0.0000430636
     865    0.0000164058   0.0000004753  -0.0000421728   0.0000585786   0.0000404109
     866    0.0000208217   0.0000002671  -0.0000348457   0.0000556675   0.0000375506
     867    0.0000302117  -0.0000006655  -0.0000266764   0.0000568881   0.0000379537
     868    0.0000476146  -0.0000008736  -0.0000208843   0.0000684989   0.0000469584
     869    0.0000764520  -0.0000013011  -0.0000190062   0.0000954582   0.0000677356
     870    0.0001589666   0.0000056680  -0.0000413149   0.0002002815   0.0001491827
     871    0.0002790947  -0.0000317210  -0.0000742943   0.0003533890   0.0002571284
     872    0.0000216439   0.0000017236  -0.0000233915   0.0000450353   0.0000315434
     873    0.0000076489   0.0000071050  -0.0000254747   0.0000331236   0.0000263551
     874    0.0000048906   0.0000015929  -0.0000291546   0.0000340451   0.0000255595
     875    0.0000047710   0.0000018456  -0.0000303020   0.0000350730   0.0000262623
     876    0.0000051265   0.0000010537  -0.0000287080   0.0000338345   0.0000248279
     877    0.0000057740   0.0000006884  -0.0000258243   0.0000315983   0.0000227733
     878    0.0000075104   0.0000001835  -0.0000219071   0.0000294174   0.0000206512
     879    0.0000085130  -0.0000002612  -0.0000162209   0.0000247339   0.0000171149
     880    0.0000111122  -0.0000007820  -0.0000098323   0.0000209445   0.0000142905
     881    0.0000192843  -0.0000011283  -0.0000058849   0.0000251691   0.0000182717
     882    0.0000338053  -0.0000015609  -0.0000043276   0.0000381328   0.0000288808
     883    0.0000774598   0.0000074550  -0.0000060601   0.0000835199   0.0000736441
     884    0.0001579601  -0.0000032969  -0.0000338672   0.0001918273   0.0001440034
     885    0.0000058735   0.0000016639  -0.0000160094   0.0000218829   0.0000158318
     886    0.0000051450  -0.0000038874  -0.0000084625   0.0000136075   0.0000099643
     887    0.0000030486  -0.0000002185  -0.0000088764   0.0000119250   0.0000082352
     888    0.0000021532   0.0000000799  -0.0000083028   0.0000104561   0.0000074459
     889    0.0000021253   0.0000008285  -0.0000085475   0.0000106727   0.0000079406
     890    0.0000024241   0.0000005389  -0.0000078052   0.0000102293   0.0000073825
     891    0.0000026367   0.0000004871  -0.0000067530   0.0000093897   0.0000066141
     892    0.0000031022   0.0000000143  -0.0000053194   0.0000084216   0.0000057297
     893    0.0000027549  -0.0000003170  -0.0000037616   0.0000065165   0.0000044046
     894    0.0000030393  -0.0000006468  -0.0000028647   0.0000059040   0.0000040095
     895    0.0000040130  -0.0000010705  -0.0000022940   0.0000063070   0.0000045019
     896    0.0000342893   0.0000026433  -0.0000025560   0.0000368453   0.0000295561
     897    0.0000643313   0.0000231351  -0.0000199365   0.0000842678   0.0000575625
     898    0.0000035101  -0.0000058302  -0.0000206065   0.0000241166   0.0000162353
     899    0.0000034550  -0.0000087187  -0.0000098004   0.0000132554   0.0000117984
     900    0.0000021665  -0.0000004728  -0.0000089609   0.0000111274   0.0000077580
     901    0.0000015189   0.0000000019  -0.0000084950   0.0000100139   0.0000072311
     902    0.0000011122   0.0000007847  -0.0000079268   0.0000090390   0.0000068556
     903    0.0000012137   0.0000008512  -0.0000071282   0.0000083419   0.0000063214
     904    0.0000012695   0.0000005853  -0.0000055795   0.0000068490   0.0000050486
     905    0.0000011563   0.0000003513  -0.0000033729   0.0000045293   0.0000032575
     906    0.0000018486  -0.0000000366  -0.0000021386   0.0000039873   0.0000027095
     907    0.0000033106  -0.0000005380  -0.0000017507   0.0000050613   0.0000035678
     908    0.0000048190  -0.0000008336  -0.0000017319   0.0000065509   0.0000047581
     909    0.0000308183   0.0000061211  -0.0000011563   0.0000319746   0.0000257537
     910    0.0000539902   0.0000285011  -0.0000136987   0.0000676889   0.0000456800
     911    0.0000033314  -0.0000083070  -0.0000261985   0.0000295299   0.0000198598
     912    0.0000023800  -0.0000083105  -0.0000132502   0.0000156302   0.0000134296
     913    0.0000015074  -0.0000004661  -0.0000080103   0.0000095177   0.0000067113
     914    0.0000011706  -0.0000001401  -0.0000072245   0.0000083951   0.0000060406
     915    0.0000009803   0.0000002565  -0.0000064022   0.0000073825   0.0000054504
     916    0.0000010343   0.0000003092  -0.0000054347   0.0000064691   0.0000047423
     917    0.0000010603   0.0000001633  -0.0000037435   0.0000048038   0.0000034313
     918    0.0000007785  -0.0000001423  -0.0000014029   0.0000021814   0.0000015662
     919    0.0000015545   0.0000000277  -0.0000008505   0.0000024050   0.0000017001
     920    0.0000036418  -0.0000004832  -0.0000010474   0.0000046892   0.0000034326
     921    0.0000050241  -0.0000005546  -0.0000012939   0.0000063180   0.0000046236
     922    0.0000316787   0.0000075640  -0.0000018188   0.0000334975   0.0000264467
     923    0.0000585435   0.0000245202  -0.0000117909   0.0000703344   0.0000470498
     924    0.0000027074  -0.0000093241  -0.0000298549   0.0000325623   0.0000220213
     925    0.0000013743  -0.0000072288  -0.0000155377   0.0000169120   0.0000143171
     926    0.0000011219  -0.0000004683  -0.0000066104   0.0000077323   0.0000054705
     927    0.0000009789  -0.0000002882  -0.0000055700   0.0000065489   0.0000046775
     928    0.0000008851  -0.0000000317  -0.0000043377   0.0000052228   0.0000037743
     929    0.0000010156  -0.0000000291  -0.0000030870   0.0000041026   0.0000029223
     930    0.0000012082   0.0000000012  -0.0000016994   0.0000029076   0.0000021430
     931    0.0000015974   0.0000003417  -0.0000009160   0.0000025133   0.0000019503
     932    0.0000029475   0.0000000386  -0.0000009974   0.0000039449   0.0000027674
     933    0.0000040100  -0.0000003778  -0.0000009487   0.0000049588   0.0000036367
     934    0.0000048667  -0.0000004146  -0.0000011486   0.0000060153   0.0000043935
     935    0.0000332188   0.0000053272  -0.0000028551   0.0000360739   0.0000280412
     936    0.0000638855   0.0000144545  -0.0000105398   0.0000744254   0.0000508798
     937    0.0000013767  -0.0000095309  -0.0000299181   0.0000312949   0.0000212246
     938    0.0000005152  -0.0000056230  -0.0000162118   0.0000167270   0.0000138567
     939    0.0000009615  -0.0000003586  -0.0000047032   0.0000056647   0.0000040150
     940    0.0000009988  -0.0000001584  -0.0000035679   0.0000045666   0.0000032731
     941    0.0000010403   0.0000001248  -0.0000020340   0.0000030743   0.0000023677
     942    0.0000015220   0.0000003721  -0.0000009852   0.0000025071   0.0000022477
     943    0.0000029148   0.0000004728  -0.0000009688   0.0000038836   0.0000030146
     944    0.0000040770   0.0000003057  -0.0000011145   0.0000051915   0.0000036588
     945    0.0000044206  -0.0000001736  -0.0000009832   0.0000054039   0.0000039143
     946    0.0000044496  -0.0000006417  -0.0000007763   0.0000052259   0.0000039858
     947    0.0000047479  -0.0000005247  -0.0000012875   0.0000060354   0.0000043958
     948    0.0000316111   0.0000026178  -0.0000033358   0.0000349469   0.0000270690
     949    0.0000617409   0.0000062266  -0.0000090838   0.0000708247   0.0000498879
     950    0.0000006101  -0.0000092669  -0.0000272957   0.0000279058   0.0000188991
     951   -0.0000001726  -0.0000032295  -0.0000158213   0.0000156487   0.0000127100
     952    0.0000011218   0.0000000830  -0.0000030924   0.0000042142   0.0000030102
     953    0.0000019173   0.0000001611  -0.0000023732   0.0000042905   0.0000029916
     954    0.0000029337   0.0000002366  -0.0000014663   0.0000044000   0.0000031037
     955    0.0000042954   0.0000001757  -0.0000010409   0.0000053363   0.0000038005
     956    0.0000053048   0.0000000742  -0.0000009842   0.0000062890   0.0000045108
     957    0.0000053361  -0.0000000851  -0.0000008950   0.0000062311   0.0000045306
     958    0.0000049318  -0.0000004191  -0.0000008102   0.0000057420   0.0000042973
     959    0.0000047204  -0.0000005539  -0.0000011352   0.0000058556   0.0000043146
     960    0.0000043429  -0.0000003899  -0.0000016516   0.0000059946   0.0000042336
     961    0.0000271710   0.0000009138  -0.0000033747   0.0000305457   0.0000237073
     962    0.0000548344   0.0000018853  -0.0000091783   0.0000640127   0.0000457499
     963    0.0000025915  -0.0000111957  -0.0000226277   0.0000252193   0.0000172589
     964    0.0000001398  -0.0000010300  -0.0000150602   0.0000152000   0.0000121748
     965    0.0000023083   0.0000001985  -0.0000026094   0.0000049176   0.0000033567
     966    0.0000036539   0.0000000961  -0.0000024511   0.0000061050   0.0000041306
     967    0.0000047352  -0.0000000008  -0.0000018057   0.0000065409   0.0000045177
     968    0.0000055305  -0.0000002276  -0.0000012308   0.0000067614   0.0000048761
     969    0.0000055302  -0.0000004042  -0.0000008257   0.0000063558   0.0000047484
     970    0.0000049277  -0.0000002414  -0.0000009723   0.0000059000   0.0000043026
     971    0.0000043923  -0.0000002459  -0.0000012936   0.0000056859   0.0000040630
     972    0.0000039250  -0.0000001915  -0.0000016627   0.0000055877   0.0000039083
     973    0.0000034615  -0.0000001468  -0.0000020526   0.0000055142   0.0000037592
     974    0.0000198520  -0.0000004047  -0.0000050021   0.0000248541   0.0000191917
     975    0.0000476401   0.0000017037  -0.0000212935   0.0000689336   0.0000475175
     976    0.0000112062  -0.0000048801  -0.0000336154   0.0000448216   0.0000315026
     977    0.0000089679  -0.0000039555  -0.0000184137   0.0000273816   0.0000202708
     978    0.0000108874   0.0000000173  -0.0000085980   0.0000194854   0.0000133593
     979    0.0000136725  -0.0000003525  -0.0000080808   0.0000217533   0.0000148935
     980    0.0000147172  -0.0000005285  -0.0000073642   0.0000220814   0.0000151789
     981    0.0000139127  -0.0000008203  -0.0000065039   0.0000204166   0.0000142202
     982    0.0000109589  -0.0000010281  -0.0000059426   0.0000169015   0.0000120833
     983    0.0000068122  -0.0000012945  -0.0000062392   0.0000130515   0.0000098909
     984    0.0000033670  -0.0000015333  -0.0000089788   0.0000123458   0.0000104092
     985    0.0000010235  -0.0000013443  -0.0000151509   0.0000161744   0.0000143463
     986   -0.0000005385  -0.0000007507  -0.0000250426   0.0000245041   0.0000219124
     987    0.0000097438  -0.0000043778  -0.0000450626   0.0000548064   0.0000440482
     988    0.0000461999   0.0000079334  -0.0001010566   0.0001472565   0.0001047418
     989    0.0000282055   0.0000152103  -0.0000696682   0.0000978736   0.0000708469
     990    0.0000237124   0.0000023755  -0.0000388258   0.0000625382   0.0000436757
     991    0.0000215074   0.0000034689  -0.0000210484   0.0000425558   0.0000285310
     992    0.0000241518   0.0000009632  -0.0000164743   0.0000406261   0.0000272162
     993    0.0000240603  -0.0000001067  -0.0000134337   0.0000374939   0.0000253769
     994    0.0000207307  -0.0000004916  -0.0000110120   0.0000317427   0.0000216135
     995    0.0000139385  -0.0000003918  -0.0000094849   0.0000234234   0.0000158215
     996    0.0000057016  -0.0000013169  -0.0000090066   0.0000147082   0.0000098458
     997    0.0000034921  -0.0000062656  -0.0000137109   0.0000172030   0.0000115622
     998    0.0000041563  -0.0000080241  -0.0000283995   0.0000325557   0.0000220670
     999    0.0000059983  -0.0000089429  -0.0000503571   0.0000563554   0.0000390560
    1000    0.0000221899  -0.0000096975  -0.0000994053   0.0001215952   0.0000875717
    1001    0.0000783014  -0.0000029399  -0.0001839005   0.0002622019   0.0001789556
    1002    0.0000597253  -0.0000094951  -0.0000372775   0.0000970028   0.0000665611
    1003    0.0000304792   0.0000021856  -0.0000435112   0.0000739905   0.0000518017
    1004    0.0000092422   0.0000027645  -0.0000503828   0.0000596250   0.0000436667
    1005    0.0000109546   0.0000023362  -0.0000554089   0.0000663635   0.0000482337
    1006    0.0000111614   0.0000009553  -0.0000528296   0.0000639910   0.0000458749
    1007    0.0000124510   0.0000007568  -0.0000489671   0.0000614180   0.0000434873
    1008    0.0000157533   0.0000001851  -0.0000435579   0.0000593111   0.0000410056
    1009    0.0000204438  -0.0000002543  -0.0000367680   0.0000572118   0.0000386292
    1010    0.0000301140  -0.0000014799  -0.0000283233   0.0000584373   0.0000389771
    1011    0.0000482588  -0.0000018985  -0.0000218413   0.0000701001   0.0000481488
    1012    0.0000788657  -0.0000025686  -0.0000189305   0.0000977962   0.0000698626
    1013    0.0001717858   0.0000043306  -0.0000442346   0.0002160203   0.0001604552
    1014    0.0003024065  -0.0000339196  -0.0000811803   0.0003835868   0.0002787048
    1015    0.0000292918   0.0000001277  -0.0000185380   0.0000478298   0.0000330607
    1016    0.0000108895   0.0000065997  -0.0000221236   0.0000330131   0.0000259529
    1017    0.0000047582   0.0000013943  -0.0000280684   0.0000328266   0.0000243366
    1018    0.0000053561   0.0000013655  -0.0000302800   0.0000356361   0.0000262020
    1019    0.0000056254   0.0000005977  -0.0000289242   0.0000345496   0.0000251064
    1020    0.0000059085   0.0000003730  -0.0000263794   0.0000322879   0.0000232096
    1021    0.0000073599  -0.0000001070  -0.0000229140   0.0000302739   0.0000212881
    1022    0.0000081595  -0.0000004412  -0.0000175731   0.0000257326   0.0000178918
    1023    0.0000106123  -0.0000009323  -0.0000110177   0.0000216300   0.0000146890
    1024    0.0000188893  -0.0000010169  -0.0000068125   0.0000257019   0.0000183547
    1025    0.0000340628  -0.0000010388  -0.0000049507   0.0000390135   0.0000291729
    1026    0.0000837414   0.0000075864  -0.0000081999   0.0000919412   0.0000789423
    1027    0.0001717373  -0.0000081168  -0.0000353319   0.0002070692   0.0001564041
    1028    0.0000093868   0.0000017819  -0.0000125815   0.0000219683   0.0000153087
    1029    0.0000042366  -0.0000004090  -0.0000079840   0.0000122207   0.0000085566
    1030    0.0000021868  -0.0000001921  -0.0000088145   0.0000110013   0.0000077597
