D, 1, ux, 0.001469187990
D, 1, uy, 0.002536760169
D, 1, uz, -0.001772979431
D, 2, ux, 0.001458515449
D, 2, uy, 0.002549643683
D, 2, uz, -0.001806251453
D, 3, ux, 0.001386308232
D, 3, uy, 0.002521381665
D, 3, uz, -0.001789513512
D, 4, ux, 0.001218943253
D, 4, uy, 0.002442116086
D, 4, uz, -0.001688387000
D, 5, ux, 0.001028699514
D, 5, uy, 0.002355652164
D, 5, uz, -0.001466965872
D, 6, ux, 0.000911641252
D, 6, uy, 0.002292807476
D, 6, uz, -0.001189524236
D, 7, ux, 0.000940720640
D, 7, uy, 0.002262525091
D, 7, uz, -0.001092624604
D, 8, ux, 0.001101632366
D, 8, uy, 0.002292303070
D, 8, uz, -0.001173156625
D, 9, ux, 0.001298660862
D, 9, uy, 0.002320480027
D, 9, uz, -0.001245439827
D, 10, ux, 0.001467151661
D, 10, uy, 0.002353093272
D, 10, uz, -0.001178411652
D, 11, ux, 0.001473594285
D, 11, uy, 0.002368335045
D, 11, uz, -0.000982126426
D, 12, ux, 0.001383960383
D, 12, uy, 0.002353130743
D, 12, uz, -0.000782759347
D, 13, ux, 0.001326124242
D, 13, uy, 0.002323222125
D, 13, uz, -0.000678890325
D, 14, ux, 0.001430418122
D, 14, uy, 0.002509530519
D, 14, uz, -0.001747423599
D, 15, ux, 0.001423934765
D, 15, uy, 0.002512133708
D, 15, uz, -0.001786655748
D, 16, ux, 0.001346236086
D, 16, uy, 0.002472345021
D, 16, uz, -0.001782091818
D, 17, ux, 0.001159941632
D, 17, uy, 0.002381294801
D, 17, uz, -0.001692595027
D, 18, ux, 0.000957430326
D, 18, uy, 0.002281668014
D, 18, uz, -0.001458174147
D, 19, ux, 0.000852284609
D, 19, uy, 0.002221466907
D, 19, uz, -0.001129757421
D, 20, ux, 0.000910535049
D, 20, uy, 0.002180693708
D, 20, uz, -0.001047714259
D, 21, ux, 0.001104300565
D, 21, uy, 0.002223668823
D, 21, uz, -0.001174448179
D, 22, ux, 0.001278742938
D, 22, uy, 0.002249150200
D, 22, uz, -0.001255245616
D, 23, ux, 0.001412992025
D, 23, uy, 0.002295500441
D, 23, uz, -0.001167348421
D, 24, ux, 0.001402354222
D, 24, uy, 0.002331365735
D, 24, uz, -0.000949796341
D, 25, ux, 0.001346394481
D, 25, uy, 0.002345161555
D, 25, uz, -0.000763237845
D, 26, ux, 0.001318514008
D, 26, uy, 0.002319459148
D, 26, uz, -0.000675845715
D, 27, ux, 0.001335440125
D, 27, uy, 0.002460555470
D, 27, uz, -0.001677967198
D, 28, ux, 0.001317706188
D, 28, uy, 0.002441740982
D, 28, uz, -0.001714678908
D, 29, ux, 0.001235961846
D, 29, uy, 0.002393648450
D, 29, uz, -0.001735960517
D, 30, ux, 0.001048052197
D, 30, uy, 0.002277696528
D, 30, uz, -0.001612787222
D, 31, ux, 0.000849611566
D, 31, uy, 0.002145785448
D, 31, uz, -0.001373820645
D, 32, ux, 0.000808318642
D, 32, uy, 0.002100498038
D, 32, uz, -0.001102493772
D, 33, ux, 0.000911452550
D, 33, uy, 0.002049094335
D, 33, uz, -0.001041471434
D, 34, ux, 0.001148151445
D, 34, uy, 0.002131244882
D, 34, uz, -0.001202774800
D, 35, ux, 0.001243892133
D, 35, uy, 0.002173384461
